(xor _A _B)
properties,Class,PScoordinatorNoEncryption,Property,Cr_9765,true
properties,Class,PScoordinatorNoEncryption,Property,Cr_9896,true
properties,Class,PoliceOfficer,Property,Cr_9767,true
classes,Model,bCMS,Class,PoliceOfficer,true
properties,Class,PoliceOfficer,Property,P_47,true
properties,Class,PoliceOfficer,Property,P_48,true
properties,Class,PSCSystem,Property,Cr_9918,true
classes,Model,bCMS,Class,PSCSystem,true
properties,Class,PSCSystem,Property,P_90,true
properties,Class,PSCSystem,Property,P_91,true
properties,Class,FScoordinatorNoEncryption,Property,Cr_9835,true
properties,Class,Credential,Property,P_9,true
classes,Model,bCMS,Class,Credential,true
properties,Class,Credential,Property,P_10,true
properties,Class,TimeoutLog,Property,Cr_9943,true
classes,Model,bCMS,Class,TimeoutLog,true
properties,Class,TimeoutLog,Property,P_74,true
properties,Class,TimeoutLog,Property,P_75,true
properties,Class,TimeoutLog,Property,P_76,true
properties,Class,TimeoutLog,Property,P_78,true
properties,Class,TimeoutLog,Property,P_80,true
properties,Class,Witness,Property,P_84,true
classes,Model,bCMS,Class,Witness,true
properties,Class,RoutePlan,Property,P_66,true
classes,Model,bCMS,Class,RoutePlan,true
properties,Class,RoutePlan,Property,P_68,true
properties,Class,RoutePlan,Property,P_69,true
properties,Class,RoutePlan,Property,P_70,true
properties,Class,RoutePlan,Property,P_71,true
properties,Class,PSCSystem,Property,P_54,true
properties,Class,PSCSystem,Property,P_56,true
properties,Class,PSCSystem,Property,P_59,true
properties,Class,Route,Property,Cr_9952,true
classes,Model,bCMS,Class,Route,true
properties,Class,Route,Property,P_61,true
properties,Class,Route,Property,P_62,true
properties,Class,FScoordinator,Property,Cr_9768,true
classes,Model,bCMS,Class,FScoordinator,true
properties,Class,FScoordinator,Property,Cr_9811,true
properties,Class,Victim,Property,Cr_9941,true
classes,Model,bCMS,Class,Victim,true
properties,Class,Victim,Property,P_82,true
properties,Class,Victim,Property,P_83,true
properties,Class,CommunicationInfrastructure,Property,Cr_9851,true
classes,Model,bCMS,Class,CommunicationInfrastructure,true
properties,Class,CommunicationInfrastructure,Property,Cr_9866,true
properties,Class,CommunicationInfrastructure,Property,P_8,true
properties,Class,BCMSSystem,Property,P_2,true
classes,Model,bCMS,Class,BCMSSystem,true
properties,Class,BCMSSystem,Property,P_4,true
properties,Class,GPS,Property,Cr_9837,true
classes,Model,bCMS,Class,GPS,true
properties,Class,GPS,Property,P_41,true
properties,Class,PScoordinator,Property,Cr_9846,true
classes,Model,bCMS,Class,PScoordinator,true
properties,Class,PScoordinator,Property,Cr_9913,true
properties,Class,PScoordinator,Property,P_53,true
properties,Class,FSCSystem,Property,P_33,true
properties,Class,FSCSystem,Property,P_37,true
properties,Class,FSCSystem,Property,P_38,true
properties,Class,FireTruck,Property,Cr_9828,true
classes,Model,bCMS,Class,FireTruck,true
properties,Class,FireTruck,Property,Cr_9843,true
properties,Class,FireTruck,Property,P_24,true
properties,Class,FireTruck,Property,P_25,true
properties,Class,FireTruck,Property,P_27,true
properties,Class,Crisis,Property,P_15,true
classes,Model,bCMS,Class,Crisis,true
dcomments,DomainModel,Architecture,Comment,Cr_9773,true
dcomments,DomainModel,Architecture,Comment,Cr_9782,true
dcomments,DomainModel,Architecture,Comment,Cr_9794,true
dcomments,DomainModel,Architecture,Comment,Cr_9820,true
dcomments,DomainModel,Architecture,Comment,Cr_9845,true
dcomments,DomainModel,Architecture,Comment,Cr_9847,true
dcomments,DomainModel,Architecture,Comment,Cr_9862,true
dcomments,DomainModel,Architecture,Comment,Cr_9876,true
dcomments,DomainModel,Architecture,Comment,Cr_9909,true
dcomments,DomainModel,Architecture,Comment,Cr_9929,true
dcomments,DomainModel,Architecture,Comment,Cr_9930,true
dcomments,DomainModel,Architecture,Comment,Cr_9939,true
dcomments,DomainModel,Architecture,Comment,Cr_9964,true
dcomments,DomainModel,Architecture,Comment,Cr_9975,true
dcomments,DomainModel,Architecture,Comment,Cr_9978,true
dcomments,DomainModel,Domain,Comment,Cr_9755,true
dcomments,DomainModel,Domain,Comment,Cr_9758,true
dcomments,DomainModel,Domain,Comment,Cr_9774,true
dcomments,DomainModel,Domain,Comment,Cr_9776,true
dcomments,DomainModel,Domain,Comment,Cr_9789,true
dcomments,DomainModel,Domain,Comment,Cr_9810,true
dcomments,DomainModel,Domain,Comment,Cr_9814,true
dcomments,DomainModel,Domain,Comment,Cr_9840,true
dcomments,DomainModel,Domain,Comment,Cr_9872,true
dcomments,DomainModel,Domain,Comment,Cr_9873,true
dcomments,DomainModel,Domain,Comment,Cr_9932,true
dcomments,DomainModel,Domain,Comment,Cr_9951,true
dcomments,DomainModel,Domain,Comment,Cr_9954,true
dclasses,DomainModel,Architecture,Class,Cr_9747,true
dclasses,DomainModel,Architecture,Class,Cr_9780,true
dclasses,DomainModel,Architecture,Class,Cr_9799,true
dclasses,DomainModel,Architecture,Class,Cr_9844,true
dclasses,DomainModel,Architecture,Class,Cr_9878,true
dclasses,DomainModel,Architecture,Class,Cr_9940,true
dclasses,DomainModel,Architecture,Class,Cr_9968,true
dclasses,DomainModel,Architecture,Class,Cr_9985,true
dclasses,DomainModel,Architecture,Class,Cr_9987,true
dclasses,DomainModel,Architecture,Class,FSCSystem,true
dclasses,DomainModel,Architecture,Class,PSCSystem,true
dclasses,DomainModel,Domain,Class,Cr_9749,true
dclasses,DomainModel,Domain,Class,Cr_9753,true
dclasses,DomainModel,Domain,Class,Cr_9762,true
dclasses,DomainModel,Domain,Class,Cr_9766,true
dclasses,DomainModel,Domain,Class,Cr_9778,true
dclasses,DomainModel,Domain,Class,Cr_9779,true
dclasses,DomainModel,Domain,Class,Cr_9793,true
dclasses,DomainModel,Domain,Class,Cr_9813,true
dclasses,DomainModel,Domain,Class,Cr_9833,true
dclasses,DomainModel,Domain,Class,Cr_9857,true
dclasses,DomainModel,Domain,Class,Cr_9864,true
dclasses,DomainModel,Domain,Class,Cr_9892,true
dclasses,DomainModel,Domain,Class,Cr_9897,true
dclasses,DomainModel,Domain,Class,Cr_9990,true
dclasses,DomainModel,Domain,Class,Cr_9992,true
dclasses,DomainModel,Domain,Class,Cr_9998,true
dclasses,DomainModel,Domain,Class,BCMSSystem,true
dclasses,DomainModel,Domain,Class,CommunicationCompromiser,true
dclasses,DomainModel,Domain,Class,CommunicationInfrastructure,true
dclasses,DomainModel,Domain,Class,Credential,true
dclasses,DomainModel,Domain,Class,Crisis,true
dclasses,DomainModel,Domain,Class,Fireman,true
dclasses,DomainModel,Domain,Class,FireTruck,true
dclasses,DomainModel,Domain,Class,FScoordinator,true
dclasses,DomainModel,Domain,Class,FSCSystem,true
dclasses,DomainModel,Domain,Class,GovermentAgency,true
dclasses,DomainModel,Domain,Class,GPS,true
dclasses,DomainModel,Domain,Class,PoliceCar,true
dclasses,DomainModel,Domain,Class,PoliceOfficer,true
dclasses,DomainModel,Domain,Class,PScoordinator,true
dclasses,DomainModel,Domain,Class,PSCSystem,true
dclasses,DomainModel,Domain,Class,Route,true
dclasses,DomainModel,Domain,Class,RouteFireTruck,true
dclasses,DomainModel,Domain,Class,RoutePlan,true
dclasses,DomainModel,Domain,Class,RoutePoliceCar,true
dclasses,DomainModel,Domain,Class,TimeoutLog,true
dclasses,DomainModel,Domain,Class,Victim,true
dclasses,DomainModel,Domain,Class,Witness,true
dclasses,DomainModel,Domain,Class,PScoordinatorNoEncryption,true
dclasses,DomainModel,Domain,Class,FScoordinatorNoEncryption,true
dclasses,DomainModel,Domain,Class,PSCSystemNoEncryption,true
dclasses,DomainModel,Domain,Class,FSCSystemNoEncryption,true
dassociations,DomainModel,Architecture,Association,Cr_9751,true
dassociations,DomainModel,Architecture,Association,Cr_9764,true
dassociations,DomainModel,Architecture,Association,Cr_9805,true
dassociations,DomainModel,Architecture,Association,Cr_9812,true
dassociations,DomainModel,Architecture,Association,Cr_9817,true
dassociations,DomainModel,Architecture,Association,Cr_9824,true
dassociations,DomainModel,Architecture,Association,Cr_9827,true
dassociations,DomainModel,Architecture,Association,Cr_9848,true
dassociations,DomainModel,Architecture,Association,Cr_9852,true
dassociations,DomainModel,Architecture,Association,Cr_9901,true
dassociations,DomainModel,Architecture,Association,Cr_9945,true
dassociations,DomainModel,Architecture,Association,Cr_9956,true
dassociations,DomainModel,Architecture,Association,Cr_9976,true
dassociations,DomainModel,Architecture,Association,Cr_9984,true
dassociations,DomainModel,Architecture,Association,fSCSystem_call_pSCSystem,true
dassociations,DomainModel,Domain,Association,Cr_9756,true
dassociations,DomainModel,Domain,Association,Cr_9759,true
dassociations,DomainModel,Domain,Association,Cr_9777,true
dassociations,DomainModel,Domain,Association,Cr_9783,true
dassociations,DomainModel,Domain,Association,Cr_9809,true
dassociations,DomainModel,Domain,Association,Cr_9826,true
