Transformation Name, Clone Number, Input Size, Feature Number, Rules per Feature, Runtime, Clauses, Variables, Clauses/Variables, Slow-down Ratio
move_Class_from_Domain,4,2569,40,13,77.793428,13170,42,313.57142857142856,1.0
move_Class_from_Domain,4,2569,40,13,75.576766,13191,42,314.07142857142856,1.0
move_Class_from_Domain,4,2569,60,13,82.230712,14144,62,228.1290322580645,1.0
move_Class_from_Domain,4,2569,60,13,78.8761,14165,62,228.46774193548387,1.0
move_Class_from_Domain,4,2569,80,13,83.732858,15150,82,184.7560975609756,1.0
move_Class_from_Domain,4,2569,80,13,83.684443,15171,82,185.0121951219512,1.0
move_Class_from_Domain,1,322,40,13,6.8014,2677,42,63.73809523809524,1.0
move_Class_from_Domain,1,322,40,13,6.673888,2660,42,63.333333333333336,1.0
move_Class_from_Domain,4,2569,100,13,88.478655,16019,102,157.04901960784315,1.0
move_Class_from_Domain,4,2569,100,13,83.336627,16040,102,157.2549019607843,1.0
move_Class_from_Domain,1,322,60,13,7.472857,2927,62,47.20967741935484,1.0
move_Class_from_Domain,1,322,60,13,7.076526,2895,62,46.693548387096776,1.0
move_Class_from_Domain,1,322,80,13,6.958218,3015,82,36.76829268292683,1.0
move_Class_from_Domain,1,322,80,13,7.148908,2983,82,36.3780487804878,1.0
move_Class_from_Domain,1,322,100,13,7.154216,3018,102,29.58823529411765,1.0
move_Class_from_Domain,1,322,100,13,7.132512,3000,102,29.41176470588235,1.0
move_Class_from_Domain,2,643,20,13,11.829362,3563,22,161.95454545454547,1.0
move_Class_from_Domain,2,643,20,13,12.055496,3572,22,162.36363636363637,1.0
move_Class_from_Domain,2,643,40,13,12.749132,4371,42,104.07142857142857,1.0
move_Class_from_Domain,2,643,40,13,12.8609,4380,42,104.28571428571429,1.0
move_Class_from_Domain,2,643,60,13,12.799635,5033,62,81.1774193548387,1.0
move_Class_from_Domain,2,643,60,13,12.103447,5040,62,81.29032258064517,1.0
move_Class_from_Domain,2,643,80,13,13.484639,5661,82,69.03658536585365,1.0
move_Class_from_Domain,2,643,80,13,13.11883,5668,82,69.1219512195122,1.0
move_Comment_from_Model,1,322,20,13,6.559373,2059,22,93.5909090909091,1.0
move__Comment_from_Model,1,322,20,13,6.749648,2057,22,93.5,1.0
move_Comment_from_Model,2,643,100,13,13.515535,5986,102,58.68627450980392,1.0
move__Comment_from_Model,2,643,100,13,12.745471,5983,102,58.65686274509804,1.0
move_Comment_from_Model,3,1285,20,13,27.152342,6452,22,293.27272727272725,1.0
move__Comment_from_Model,3,1285,20,13,26.974263,6450,22,293.1818181818182,1.0
move_Comment_from_Model,3,1285,40,13,29.594894,7482,42,178.14285714285714,1.0
